ID_REF,Control_1,Control_2,Control_3,Control_4,SARA_Infected_1,SARA_Infected_2,SARA_Infected_3,SARA_Infected_4
203501_at,166.4,246.5,280.7,283.3,264.8,250.2,315.1,399.8
203502_at,144.2,226.7,216.6,156,125,134.5,226.4,174.1
203504_s_at,190.5,242.5,284.3,229.2,197.6,313.8,370.9,423.2
203506_s_at,511.8,404.6,309,314.1,198.1,258.4,219.2,464.8
203507_at,290.1,437.8,348.8,320.6,307.2,647.3,1119.3,401.7
203508_at,2204.2,1881.6,1694.3,2074.8,1973.9,1997.4,711.2,2840
203509_at,3262.9,2216.4,3854.8,3389.6,4889.7,4881.3,749.7,5641.2
203511_s_at,676.6,640.9,813.7,716.9,478.8,439.8,408.7,622.5
203516_at,227,294.8,308.5,305,198.9,323,452,181.8
203517_at,303.9,270.8,297.3,302.6,237.6,252.2,507,153.9
203521_s_at,708.6,375.2,396.6,369.1,262.6,383.5,397.9,171.6
203523_at,1028.3,623.5,828.9,1149.6,907,1023,613.8,616.3
203525_s_at,380.7,315.6,379.1,421.3,164,50,329.3,165.3
203528_at,907.9,882.8,1375.4,1096.6,482.2,694.8,743.1,1500
203529_at,1275.3,1504.3,1324,1035.9,1833.7,1878.7,6104,1484.8
203530_s_at,628.9,679.7,520.6,574.6,413.6,618.1,50.2,593.5
203531_at,1137.6,1042.4,1046,1146.1,474.1,467.4,1184.9,328.1
203534_at,884.4,721.9,792.6,652.5,937.9,960.6,2490.1,988.4
203535_at,4411.6,10349.2,12468.7,9073.1,31139.4,63824.4,4411.6,50656.8
203537_at,720.9,545.4,700.2,612.4,361.1,354.5,626.3,386.5
203538_at,520.1,546.4,894.1,695.6,741.5,657.5,840.1,610
203543_s_at,386.6,227.5,266.4,278.6,181.6,172.9,184.3,170.4
203544_s_at,503.9,357.9,333.7,416.1,335,208.6,885,295.7
203547_at,2380.9,1035.8,1226.5,1542.5,868.3,1044.7,325.9,936
203551_s_at,172.7,186.1,218.8,198.4,145.6,109.7,617.6,250.2
203552_at,323.6,294,243.2,236.8,181,121.2,277.2,67
203560_at,109.8,121.1,87.4,129.2,310,133.5,515.5,199.4
203561_at,829.3,1338.5,1300.6,924.1,1554.7,2444.4,762.9,3640.9
203562_at,348.5,110.7,87.6,255.5,105.8,123.6,180.3,183.5
203563_at,28.4,16.3,17,43.9,25.9,53.2,49.8,48.5
203566_s_at,803.3,582.6,572.4,669.2,289.5,198.6,719,220.1
203569_s_at,1725.8,1038.4,1446.4,1834.8,973.4,841.8,3246.3,1210.9
203572_s_at,308,472.5,461.4,542.3,401.6,399,678,525.8
203573_s_at,259.2,270.1,250.8,273.9,177.2,302.6,245.6,219.5
203574_at,505.6,660.9,545.3,497.9,1041.5,1756.2,1290.5,4299.2
203575_at,238.2,171.7,252.1,315,250.9,230.9,341.1,238.7
203579_s_at,624.4,561.8,789.5,624.8,265.7,236.9,310.6,522.8
203581_at,394.7,313,353.7,373.9,408.7,330.1,926.3,219.7
203585_at,538.2,306.5,420.4,588.6,785.4,944,742.4,539
203591_s_at,457.3,467.2,1288.5,1036,973.9,740.9,536.6,3058.5
203593_at,321.3,497.6,349.8,367.5,187.4,152.7,239.7,116.9
203594_at,658.2,787.3,814.8,741.6,500.5,446.9,336.4,337.3
203599_s_at,248.9,272.2,205.7,303,115.9,144,429.3,290.3
203600_s_at,709.2,541.4,491.4,581.3,500.9,305.2,63.8,364.2
203602_s_at,683.3,301.8,368.6,362.1,309.6,350,215.1,401.7
203603_s_at,643.8,860.2,544.9,677.1,535.2,375.9,1863.7,233
203605_at,1111.4,792.1,766.4,760.2,686,639.5,987.1,680.3
203610_s_at,403.2,952.1,557.5,497.5,361,340.1,61.2,261.2
203611_at,631.1,535,685.3,688.8,372.5,437.1,837.7,453.8
203613_s_at,595.6,993.8,1062.7,903.8,928,742.4,1470.2,1112.5
203615_x_at,1526.8,1391.3,1865.1,1685.2,1459.1,2044.6,707.2,1954.5
203621_at,1446.8,1872.4,1719.9,1605.7,1732.4,1484.1,2161.9,1036.6
203622_s_at,590.5,357.6,450,447.4,258.9,150,459.6,361.3
203624_at,1351.6,927.5,1040.5,951.9,781.6,617.3,768.1,709
203627_at,134.1,87.6,181.2,159.6,117.7,161.7,410.4,90.3
203629_s_at,416.6,398.2,314,288.4,259.8,182.9,602.6,169.4
203645_s_at,873,797.8,1262.5,1589.5,1273.6,4058.3,2047.3,2424
203646_at,250.5,376.7,259.3,189.1,130.1,113.6,242.6,86.3
203650_at,116.9,61.3,56,82.8,83.8,19.9,9.1,83.9
203654_s_at,416.3,479.2,420.5,424.3,215.6,188.7,300.8,63.5
203658_at,782.6,630.4,802.3,800.1,596.2,705.4,429.3,896.9
203659_s_at,457.7,527.7,505.7,593.9,375.8,339,92.6,373.8
203660_s_at,674.2,476.1,778.1,633,370.3,342.4,257,435.3
203663_s_at,1832.4,1811.6,1902.8,1705.4,2653,2512.3,3756.1,1529.5
203664_s_at,256.4,205.5,300.2,242.3,187.7,267.4,407,282
203665_at,477.8,616.1,624.4,442.8,434.6,756.9,146.7,1530.6
203667_at,1816.5,2377.6,2046.2,2183.4,2180.9,1693.7,9378.4,1230.6
203668_at,373.8,465.1,565.5,840,406.3,367.7,267.4,419.6
203671_at,111.3,121.4,150.4,194.5,136.1,157.3,153.9,20.3
203675_at,463.2,589,533,594.8,1010.1,630.7,1651.3,466.2
203680_at,950.3,615.3,736.3,882.8,1255.9,1849.6,3488.5,458.7
203685_at,1122.1,740.3,970.7,837.3,436.4,377.4,2249.4,500.7
203688_at,237.2,271.5,247,296.8,187.3,168.8,223.1,114.7
203689_s_at,709.3,948.7,853.6,937.8,419.8,213.7,430.9,285.4
203692_s_at,424.1,247.4,386.6,289.7,342.4,140.4,604.7,403.6
203704_s_at,1084.7,902,950.4,1069,575.7,406.4,562.5,596.7
203707_at,564.8,380.6,468.8,454.6,340,332.8,325,199
203710_at,327.9,634.6,509.4,430.1,360.9,291.1,483.8,249.1
203713_s_at,400.5,375.7,352.3,331.1,183.4,283,269.7,165.4
203714_s_at,594.4,497.5,527.8,526.9,420.3,242.9,410.6,166.5
203718_at,436.6,484.2,596.9,605.2,790.2,501.2,253.5,595.9
203723_at,652,572.2,567.9,601.1,344.3,306.6,131.9,409.3
203727_at,680.5,522.6,870.1,809.4,660.7,169,409,464.4
203729_at,1605,4532.7,3262.5,3319.3,3936.2,4066.5,407.9,3588.8
203730_s_at,220.3,295.9,206.8,259.1,126.5,135.4,243,206.7
203732_at,668.5,730.5,694.8,778,615.9,443.6,652.6,644.8
203734_at,982.1,557.4,478.1,700.8,643.1,578.9,674.9,394.4
203739_at,734.2,1626.1,1317.1,1435.1,484.4,315.3,593.3,295.8
203741_s_at,1669.5,1817.7,1403,1096,996.8,979.4,2526.5,1114.5
203743_s_at,1259.2,1086.6,856.2,876,606.1,438.7,1675.9,290.5
203744_at,157.1,176.9,210.7,193.2,357.5,243.6,281.5,282.1
203745_at,260.4,369.7,430.5,405.4,183.1,299.5,501.4,253.3
203752_s_at,3486.8,3591.7,3571.6,3131.7,4956.1,4081,10599.1,3144.6
203753_at,76.4,265.8,231.7,128.6,288.3,347.9,437.4,149.6
203758_at,636.4,584.6,680,802.7,471.8,495.4,363.5,301.4
203761_at,2347.5,1787.7,1687.9,1658.6,1107,1033.7,1646.6,2132.9
203765_at,915,928.5,1382.1,1591,2094.4,2130.7,11124.1,4191.9
203767_s_at,155.5,141.4,179,169.8,115.2,175.3,239.1,70.7
203774_at,449.2,518.7,546.4,495.4,256.3,260.7,748.5,112
203775_at,99,75.3,158.8,141.7,181.9,22.5,822.2,82.1
203777_s_at,228.3,199.3,300.1,243.4,347,355.9,556.9,245.7
203778_at,328.9,507.8,567,561.8,593.5,535,27.2,728.2
203780_at,35.1,38.4,81,87,84.9,106.4,87.4,66.6
203781_at,1549.6,995.6,1296.9,1619.1,1461.2,967.1,2788.2,1239.4
203787_at,313.3,264.4,327.3,292.9,300.4,403.9,729.1,231.2
203788_s_at,228.3,110.1,100.5,114.3,141.3,93.2,271.5,137
203790_s_at,318.3,246.9,186.4,327.1,241,177.8,47,107.1
203791_at,560.1,711.3,665.1,666.8,262.8,245.5,661.4,197.4
203804_s_at,3863.5,2671.4,3539.9,3431.4,2469.7,1757.5,18798.1,2084.4
203810_at,91.8,86.2,110.9,116.3,39.6,60.1,301.2,49.5
203814_s_at,351.8,315,852.9,280.7,306.4,565,276,1817.9
203817_at,294.4,257,181.3,210.6,475.7,326.2,1314.3,158.1
203818_s_at,611.7,524.3,588,586.2,620,501.5,666.3,495.6
203822_s_at,963.2,780.2,775.1,753.1,401,419.1,655.1,367.7
203823_at,672,607.1,453.3,493.5,337.9,428.9,541.1,565.7
203825_at,580,388.7,505,571.7,640.8,566.5,262,512.3
203828_s_at,1419,2404.9,1974.2,2083.1,1451.6,1210.8,26.9,1015.3
203832_at,586.9,1065.2,676.9,1025.1,741,590.2,1044,240.3
203833_s_at,416.7,463.9,338.4,335.9,574.3,683.2,1052.3,563.1
203837_at,802.3,842,813.2,993.9,555,521.6,2608,586.4
203839_s_at,581.9,455,360.4,290.8,522.2,709.1,387.8,488.4
203843_at,559.2,462.9,382,459.7,300.5,235.6,811.8,514.6
203844_at,50.2,36.9,27.3,33,30.9,47.1,184.9,62.6
203845_at,1003.5,1000,660.7,750.3,588.1,385.6,1105.1,573.1
203846_at,350,316.6,335.3,309.3,142.7,34.1,377.5,158.7
203852_s_at,361.1,475,408.7,376.2,212.9,286.4,237.1,190.5
203854_at,142.7,67.1,108.5,100.3,96.7,50.3,16.1,76.6
203856_at,478.8,382.1,311.4,288.5,432,407.5,846,314.3
203857_s_at,303.1,282.3,329.6,423.1,473.7,407.1,316.2,273.4
203858_s_at,788.9,621.3,588.5,680.5,582.3,596.4,686.4,489
203860_at,101.1,248.3,173.8,201.8,195,223.2,35.8,250.7
203865_s_at,413.1,299.7,305.7,353.4,165.7,35.8,39.2,379.8
203868_s_at,135.6,111.3,63.9,89.1,104.1,103.3,252.9,154.1
203871_at,237.6,225.7,251.2,254.5,247.4,228,48.1,158.5
203879_at,3100.7,3844.8,4210.6,3503.6,2194.3,2181.6,1262.3,3316.8
203880_at,548.9,699.2,565.7,651.5,769.4,537.8,869.6,723.4
203882_at,1101.4,2424.7,1718.2,1746.5,1017.4,1424.9,1138.9,1820.1
203892_at,352.7,160.6,215.7,173,174.7,237.2,257.9,147.5
203893_at,412.5,371.6,267.7,330.4,311.8,193,416.5,159
203898_at,254.2,296.6,261.7,305.6,320.4,307.9,419.7,175.7
203908_at,206.2,110.1,139,161.8,111.6,57.9,190.2,105.7
203909_at,933.1,751.5,879.5,915.9,562.8,510.6,907.4,558.1
203910_at,108,84,59.6,97,143.9,120,181.2,145.6
203921_at,1388.9,988.8,439.3,319.6,611.2,743.6,437.2,896.1
203923_s_at,2234.7,5081.6,4538.8,4181.9,4686.5,4477,1650.1,4898.1
203925_at,230.9,329.3,281.6,354.9,214.4,148.2,557.1,125.2
203932_at,1246.2,2260.3,2001.8,2390.5,1739.1,1727,529.3,1504.8
203934_at,63.5,65.4,67.9,84.4,90.3,142.6,24.7,148.5
203935_at,527.4,369.2,419.5,713.6,464.5,410.6,397.9,81.6
203936_s_at,320.1,203.4,263.5,279.2,2016.3,2297.4,736,9578.6
203939_at,211.1,115.2,268.7,210.7,69.9,136.6,161,98.8
203943_at,341.1,298,375.1,420.7,431.7,201.6,250.4,264.1
203944_x_at,1203.8,1075.8,1013.7,887.5,532.9,637.9,682.5,851.3
203947_at,862.4,794.7,812.2,863,379.4,496,722.4,315.4
203960_s_at,194.3,288.7,268.8,314.5,178.1,274.6,384.4,161.8
203964_at,1298.1,2841.4,1668.5,1476,1845.3,2433.9,1972,2127.8
203966_s_at,815,736.3,717.1,695.2,986.1,1104.8,312.1,1059.6
203968_s_at,72,73,107.2,82.6,115.7,233.8,344.3,100.3
203970_s_at,348.7,315.1,343.9,407.8,145.9,121.5,503.6,160.8
203971_at,95.1,167.9,141.6,174.6,158.6,158.2,498.5,245.2
203973_s_at,1925.1,2444.9,2348.4,2612.2,1724.1,4391.2,3459.7,6107
203974_at,347,497.9,542.7,529.1,349.8,627.3,472.3,251
203978_at,364.1,445,333.5,372.8,565.9,335.7,417.1,586.8
203983_at,799.8,1029.4,985.5,1069.2,1041.4,746.1,1044.7,508
203984_s_at,331.6,251.4,312.2,305.4,401.7,408.2,605,279.2
203985_at,315.1,320.9,338.5,357.4,214.5,59.2,34.7,231.1
203987_at,166.3,124.1,96.2,193.1,107.8,2.1,15.1,87.6
203989_x_at,426.8,331.1,273.8,324.3,120,116,255.2,111.2
203992_s_at,705.3,648.8,780.9,717.5,305.9,224.2,246.6,448.1
204001_at,241.6,364.3,226.6,346,172.8,273.4,614.4,198.9
204007_at,1145.3,1378.2,2060.1,852.3,2543.6,5518.7,2459.7,10208.3
204009_s_at,2009.3,2221.2,1621,1562,1032.8,811.2,1817.6,899.1
204020_at,1621.4,929.1,1110.4,1352.7,726.1,651.3,461.1,388.7
204022_at,417.8,458.8,522.6,551.5,651.7,575.1,1071.4,404.7
204027_s_at,440.3,214.5,227.4,278,245.9,325.3,329.8,181.8
204030_s_at,58.9,22.8,39.1,39.5,55.8,9.5,243.6,58.9
204031_s_at,2952.6,4432.1,4847.1,5722.5,3974.7,4407.5,697.9,4372
204034_at,620.3,617.7,819.1,894.2,826.6,670.1,371.4,609.7
204035_at,94.4,79.8,59.4,90.9,130.7,52.1,200.3,124.1
204039_at,652.8,509.6,503.7,669.4,505.8,503.8,159,787.9
204042_at,114.3,79,104,150.1,114.6,201.2,536,88.7
204045_at,362.4,351.5,291.5,280.5,280.1,175.9,386,220.8
204050_s_at,792.7,981.9,1289.4,890.3,1357.9,1846.8,706,1351.9
204051_s_at,144.2,87.2,76.1,170.3,203.2,129.9,297.4,114.6
204054_at,470.2,382.7,482.6,535.1,444.1,242.5,164.3,380
204057_at,1829,1496.4,2090.2,1736.1,1115.2,1157.7,1011.4,1264.9
204059_s_at,130.7,56.2,68.4,194.7,150.6,163.1,462.9,187.6
204061_at,498,504.1,502.4,544,190.5,217,113.1,204
204068_at,125.2,134.8,88.2,69,121.9,52.9,327,107.1
204069_at,163.2,109.3,111.6,229,233.6,366.1,1031.2,156.9
204070_at,1403.5,2772,2190,2154.3,1660.5,1469.9,368.6,1027
204071_s_at,213.8,264.9,222.8,280.5,149.8,81.7,291.9,106.5
204072_s_at,371.1,319.2,298.9,316.9,366.6,353.2,396.9,148.8
204076_at,1764.2,1487.5,1318.3,1427.5,1195.1,873.8,2473.6,1477.4
204079_at,994.4,1914.9,963.2,1074,1549.6,890.7,308.6,1145.2
204081_at,2348.5,698.3,1199.7,1589.4,2855.2,6799.4,1598.8,3298.3
204082_at,342.1,318,374.9,385.5,269.4,249.8,148.2,248.6
204084_s_at,209.4,309.3,275.3,272.3,245.1,259.9,475,221.7
204088_at,351.5,408.4,492.1,621,279.5,393.1,206.7,642.5
204091_at,279.9,363.3,291.9,294.7,316.2,291.9,38.8,205.7
204093_at,831.1,659.3,645.9,751.8,665.3,603.4,1289.1,595.4
204102_s_at,10139.7,6706.4,10027,6182.6,13874.4,9781.7,961.8,9075.4
204103_at,1997.4,1249.2,978.2,417.9,544.6,594.8,406.6,648.9
204105_s_at,141.1,59.7,240.4,138.9,171.8,15.3,310,168.9
204106_at,330.3,342.1,254.3,208.5,219.5,203.2,322.1,401.7
204109_s_at,353.5,327.5,449.4,349.2,165,340.5,249.9,202.4
204112_s_at,429,675.4,677.6,1068.1,605.8,590.1,2471.7,302.3
204115_at,362.5,565.8,439,693.1,896.1,1268.4,5534.4,720
204116_at,5878.9,3574.6,3199.5,3220.4,1751.4,2168,880.5,2445.3
204118_at,7070.4,8021.7,7104.6,6954.2,5499.4,7471.2,2278.6,5428.6
204120_s_at,112.3,90.5,94.8,112.7,214.1,81.7,362.5,37.3
204121_at,442.1,121.4,46.6,111.9,182.5,303.9,491.6,356.4
204122_at,3974.3,7876.8,7235.4,6548.9,10085.9,12287.4,1933,13680.2
204127_at,401.4,313.6,281.9,271,420.3,414.9,446.5,122.8
204131_s_at,194.2,214.7,280.2,267.4,918.3,1583.2,409.2,1320.9
204136_at,78.1,51.1,65.1,67.2,10.8,16.8,365.4,167.4
204137_at,362.9,379.1,214.4,196.8,239.1,242.8,33.7,147.7
204145_at,549.6,698.4,562.7,495.7,708.5,633.9,1022.2,605.3
204153_s_at,1103.6,986.5,1220.5,1150.4,840.3,1040.5,362.9,806.1
204161_s_at,375.7,269.5,152.7,173.7,164.8,73.5,134.2,71.4
204162_at,85.2,109.3,58.2,71.4,119,108.9,258.1,129.8
204164_at,554.2,601.1,720.8,826.1,570,443.2,386.5,702.4
204165_at,99.7,88.9,74.1,58.2,57.3,141.8,1398.2,128.5
204171_at,190.2,288.3,262.2,245.3,150.8,107.2,476.2,110.1
204172_at,734,465.5,419,491.3,303.7,229.9,351.5,189.4
204174_at,3458.2,2964.8,2754.1,2495.6,4314.7,4423.1,414.9,8592.2
204175_at,141.2,204.2,215.1,194.7,330.5,219,308.4,255.5
204176_at,261.7,264.5,265.5,375.3,55.2,59.8,266.1,1.9
204179_at,239.9,113.7,24.1,142.5,42.4,72.4,76,269.7
204184_s_at,130.3,205.2,136.9,149.8,224.1,228.5,140,183.7
204186_s_at,591.2,487.8,518.6,517.8,250,187.2,346.7,85.2
204190_at,597,753.1,544.6,745,182,215.6,311.3,465.3
204192_at,1702.3,2355,3228.3,2661.8,2027.7,2321.9,347.6,2349.9
204193_at,2105.1,1269.9,2492.1,1779.6,1703,1020.9,573.6,1182.4
204194_at,756,993.9,1376.7,887.1,1028.6,891.8,1333.4,1210.4
204197_s_at,2595.8,2261.5,1481.6,1349.3,1314.1,911.4,353.4,1010.9
204199_at,166,69.2,121.2,120.1,76.3,18.6,72.1,25.1
204201_s_at,116.3,63.1,47.1,57.5,28.3,45.8,145.5,119.3
204203_at,248.9,425.4,336.1,400.2,404.1,342.1,232.8,251.7
204204_at,648.2,1812.9,856.4,984.7,731.6,1665.3,1045.6,1135
204205_at,1403.2,2262.7,1238,1310.8,1161,1192.4,3562,885.4
204207_s_at,647.7,649.7,483,530.9,266.2,281.8,44.5,196.3
204212_at,275.4,436.9,328.2,467.1,357.2,171.1,169.1,401
204219_s_at,1364.9,1399.6,1724.5,1704.8,1807.6,1867.9,2245.2,1862
204220_at,2278.9,3079.4,2843.4,3092.4,5004.2,4334.6,2555.1,7518.4
204222_s_at,1073.8,1283.4,1079.2,1028.9,945.6,1214.5,155.2,1103.9
204224_s_at,3268.9,5017.3,1916.9,2101.8,2086.7,1535.6,2762.1,2959.2
204225_at,314.5,333.6,336.2,357.9,370.5,368.7,492.4,301.8
204226_at,241.8,211.1,264,232.7,239.2,124.6,444.7,167.1
204232_at,3557.8,6978.6,6008.1,4492.7,7114.3,9091.3,1462.6,14951.7
204234_s_at,280.4,411.1,397.7,363.5,180.1,144.8,234.7,161.6
204243_at,429.7,452,431.5,445.7,356.8,198.5,374.5,393.1
204244_s_at,275,296,326.3,268.9,246.2,150.2,283.7,85.5
204246_s_at,2121.8,1038.2,992.3,1012.6,1130.8,822.7,623.3,1048.6
204249_s_at,1051.7,2008.9,1232.3,1567.9,2149.8,2193.1,858.5,2401.6
204252_at,350.3,407,336,454.6,607.9,456.1,872.6,438.6
204254_s_at,232.9,406.5,210.6,296.9,346.2,422.8,1088.1,388
204258_at,856.9,1057.2,876,995,492.5,428,519.2,339.9
204264_at,175.7,160.2,153.8,165.8,161.6,207.6,285,71.3
204265_s_at,2117.2,2000.8,2505.9,2201.6,3664.9,2887.5,458.5,5952.7
204269_at,533,1183.8,1337.4,856.4,1269.8,1226.9,677.3,486.6
204274_at,939.2,712.5,773.2,840.2,532.6,431.3,3062.6,321.4
204275_at,345.9,166,164.6,221.2,114.2,98.6,14.1,84.2
204279_at,2169.1,5474.2,3492.2,2869,3045.4,2830.3,804.3,3062.2
204283_at,300.7,363.9,366.5,404.6,284.7,249.3,124.3,122.2
204284_at,98.7,84.3,153.9,134.1,145.3,80.1,213.4,193.2
204286_s_at,113.4,135.2,186.6,190.6,144.8,52.2,232.7,43.6
204295_at,779,923.8,1170.6,1126.9,1356.9,1230.6,1681.5,1062.4
204297_at,433.5,560.6,432.2,451.6,401.3,477.7,1003.5,476.8
204299_at,519.4,447,513.8,482.7,200.8,196.9,733.8,80.7
204300_at,204.2,189.6,146.6,81.3,254.7,318,69.8,52.6
204304_s_at,62.8,38.8,48.7,60.8,72.4,120.1,22.3,59.3
204313_s_at,576.2,433.8,340,355,503.9,541.4,565,264.2
204319_s_at,1767.2,1266.8,1397,1558.3,1971.3,2993.7,3229.7,1471.6
204327_s_at,319.5,251.3,353.8,329.1,272.7,170.5,214,198
204328_at,1395.2,1094,1791.7,1240.4,985.9,938.9,639.6,1226.5
204333_s_at,344.3,300.2,208.6,228.7,214,184,462.5,109.6
204334_at,551.2,380.3,546.8,578.7,703.2,799.5,1215,1222.1
204336_s_at,1018.4,1485.6,1467.7,1587.8,1818.8,1972.2,3546.5,3316.9
204346_s_at,471.4,476,615,751,186.6,235,300,411.2
204350_s_at,1109.2,445.4,472.6,548,334.4,415.4,21.9,370.4
204352_at,1434,1177.9,1592.7,1582,493.9,441.6,897.6,306.1
204359_at,68,30.1,11.5,69.2,48.2,100.4,198.9,10.6
204360_s_at,171.1,169.6,252.8,219.3,214.8,237.5,195.4,169.5
204362_at,698,720.1,892.4,1134.2,1255.3,1431.5,43.8,1265.7
204367_at,874.5,840.7,630.8,751.5,567,421.4,700.1,225.6
204369_at,336.5,287.3,346.7,342.5,381.6,324.5,154.6,273.4
204370_at,470.2,628.1,706.7,659.4,525.3,453.6,890.3,551.8
204372_s_at,516.5,204.2,400.3,440.4,589.8,390.3,1325.5,402.4
204385_at,694.4,664.4,562.3,553.6,539.4,613.6,830.1,421.7
204393_s_at,204.7,139.5,276.4,274.8,254.3,288.8,723.8,220.8
204396_s_at,504.7,557.9,529.5,468.6,486.5,423.1,875.6,311.1
204404_at,263.1,250.5,225.4,199.4,383,440.4,602,350.4
204407_at,185.7,259.5,255.5,335,84.1,39.2,533.9,8
204417_at,1388.6,890.4,700.5,902.7,752.4,730.8,1345.8,1280.7
204418_x_at,792.7,433.3,800.4,800.2,704.2,528.8,760.5,667.4
204423_at,128.8,219.9,227.7,212.8,105,113.1,140.9,244.7
204427_s_at,751.4,952.1,774.7,718.9,471.9,500.9,23.3,427.1
204432_at,151.5,79.3,63.8,84.2,119.3,157,358.2,67.3
204434_at,293.1,159.1,200.1,187.1,201.4,244.9,45.6,177.9
204438_at,118.1,98.1,81.4,155,130.9,137.8,228.6,189.6
204440_at,559.4,369.6,415.7,470.9,714.3,623.8,251.6,482.4
204446_s_at,1904.8,2317.5,2304.8,2361.8,3891.8,4907.7,22786.1,7362
204449_at,153.3,152.1,102,147.7,111,166.5,499.1,105.7
204458_at,165.7,170.6,157,202.4,159.8,164,281.8,108.5
204466_s_at,552.9,286.7,569.8,558.9,591.8,917.2,1462.8,715.1
204478_s_at,587.4,371.4,304,381.6,334.1,446.7,1415.1,396.8
204490_s_at,1220.3,1176.7,1423.5,1641.9,1520.9,1624.4,829.6,2438
204493_at,329.9,482.8,576.2,622.2,477.7,310.4,605.1,742.6
204496_at,306.6,290.8,267.2,354.6,185.2,147.6,375.8,130
204497_at,373.4,357,275.6,249.9,111.2,174.2,497.4,73.1
204506_at,185.5,223.6,204.7,292.8,766.2,771.7,321.1,790.1
204510_at,385.8,295.1,352.8,354.2,299.9,165.6,670.8,400.2
204512_at,370.6,301.2,444.8,371.5,191.4,133.8,358.7,131.8
204514_at,207.1,59.8,167.5,225,56.7,209.5,423.3,211.1
204516_at,184.9,421.3,369.3,386.4,531,392.7,38.9,232.4
204523_at,550.8,421.1,333.7,360.5,124.1,88.5,444.9,48.1
204527_at,393.4,293.4,337.9,326.2,387,389.5,637.1,416.3
204544_at,263.5,441.5,256.8,251.8,185.3,222.8,267.1,119.5
204552_at,1206.3,701.7,828,748.5,253,271.5,221,349.2
204554_at,235.6,195.5,190.9,247.9,142.5,177.5,556.7,260.4
204559_s_at,548.6,1066.4,904.8,965,990.2,1006.8,147.4,691.8
204563_at,6148.9,6258.8,5885.4,4527.9,4490.1,8813.6,6897,6517.6
204566_at,229.1,317,319.1,280.5,97.9,148.1,299.5,188.2
204567_s_at,257.7,132.6,156.4,169.7,102.5,43.8,63.9,188.3
204573_at,691.1,564.1,402,475.8,272.4,262.2,417.1,277.8
204588_s_at,1931.8,1975.4,2461.2,2422.3,2330.1,2718.7,1355.6,3576.8
204605_at,568,359.8,311.4,393.6,322.6,527.7,542.6,345
204610_s_at,383.3,553.8,423.8,435.9,318.3,391.6,141.6,355.8
204612_at,312.5,229.6,260.5,316.9,206.3,266.4,743,129.1
204613_at,1028.9,1184.3,979.3,792.6,833.9,621.7,959.7,1806.6
204616_at,334.3,392.8,410.3,335,523.9,526.7,673.1,255.5
204618_s_at,445.1,370.6,287.2,454.1,293.7,196.9,544.6,247
204620_s_at,4121.8,5582.6,5436.2,5418.1,7738.4,14565.4,8925.8,7433.8
204628_s_at,275.1,128,321.1,225.6,327.9,327.1,501.3,222.6
204631_at,120.2,105.3,110.8,135.3,127.6,80.4,85.6,170.5
204634_at,307.9,349.9,289.9,349.8,254.7,221.8,1289,122.1
204635_at,290.2,216.2,267.1,262.3,155.4,290.8,340,336.4
204638_at,343.2,412.4,431.9,408.2,437.8,373,254.3,282.4
204642_at,1928.9,1372.7,568.1,709.1,515.5,239,568.5,273.8
204646_at,2263.6,2225.3,1886,2548.4,1533.1,1434,6060.8,739.5
204647_at,193.6,197.6,361.4,436.9,265.1,232,54.2,400.8
204650_s_at,660.3,295.8,298.9,376.8,280.7,258.9,430.4,269.8
204651_at,443.1,383,419.2,419.1,249.5,255.1,196.8,215.3
204655_at,7378.4,5159.9,4143.8,3637.7,5771.2,6130.7,4736.1,4336.4
204658_at,754.2,1174.5,1309.9,1140.8,550.3,399.8,126.1,422.3
204670_x_at,6438.9,5086.5,9238.5,6788,10421.3,14491.3,2271.1,8221.5
204675_at,186.4,367,195.4,230.6,223.7,112.6,1516.5,123.2
204683_at,1370.2,1856.9,1693.6,1881.8,1412.4,1473.5,164.1,1373.3
204686_at,78.2,104.9,120.2,140.1,124.4,37.1,558.5,81.9
204689_at,459.4,853.3,762.5,757.5,727.6,410.3,696.5,427.8
204690_at,556.6,679,662.2,615.3,901.6,581.6,287.2,608
204702_s_at,127.6,139.6,164.9,152.3,110.5,90.2,288.5,117.7
204703_at,473.5,349.3,353.8,564.4,429.3,287.5,252.7,466.3
204706_at,1253.9,347.2,484.6,312.7,382.8,414.2,397.9,381.9
204714_s_at,256.7,257,314.1,339.6,302.1,463.9,1035.7,661.8
204715_at,220.6,222.2,209.1,256.1,299.7,218.3,394.6,88.1
204718_at,276.3,156.9,185.6,246,234.3,192,415.5,279.5
204725_s_at,499.3,617.6,556.4,563.5,284.1,247.4,51.4,282.3
204731_at,1027.1,738.4,609.2,570.2,572.8,484.3,346.2,393.6
204735_at,522.1,389.6,315.3,364.8,361,395,521,464.5
204744_s_at,1547.3,941.3,1107.7,818.6,1078.2,708.1,2375.7,475.3
204748_at,220.2,211.4,450,405.6,254.1,315.3,202.9,244.9
204759_at,1530.8,1400.7,1083.8,1265.8,1073.4,1266.9,1747.6,585.9
204767_s_at,323.4,362.3,499,218.1,420.5,456.3,948.4,162.4
204769_s_at,468.5,269.2,312.8,295.4,234.3,272.7,290,595.3
204771_s_at,230.1,228,179.8,191.9,403.1,464.6,226.6,362.4
204774_at,2693.6,3830.3,3327.5,3290.1,2863.7,3610.5,6646.9,3588.9
